measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1989,1113037.0835027075,1278575.8184273273,948290.6702911846
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1989,60.519835371520536,69.52077265720384,51.56197947130816
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1989,2652273.0261298465,2990263.1651888117,2259590.1225759536
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1989,144.21363787499743,162.59137917061906,122.8620539713382
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1989,808063.2026444662,1023830.42748508,559677.1974497837
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,43.937306958297526,55.669348162917494,30.43166517351036
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Number,1989,2188019.035651631,2260067.676223404,2079064.3940416214
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Rate,1989,256.5138191687351,264.96048789411765,243.7404516704851
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Number,1989,1402684.054793655,1455461.825302095,1314258.6181482815
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Rate,1989,164.44456749209675,170.63200336890546,154.07795454404612
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1989,283148.5371075106,297182.8981511489,265241.4600680947
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,33.19510089356099,34.840428238633336,31.095753197455842
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,502004.09152611543,578413.982790949,446277.3562766931
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,25.26223783595975,29.10739543275125,22.457913999847694
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,399487.10726849653,411507.5955450663,387297.3133035859
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,45.892846167223915,47.273752858064306,44.492489737533674
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,55482.100696797745,57257.50407341162,53314.66355147042
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,11.326488275116127,11.688931031901998,10.88401311456371
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,19107.800101974517,24262.527460429323,14582.46208597908
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,3.169462920735113,4.024491607550462,2.4188327608556217
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1996,18002.532321199826,24348.471636380084,14726.510304271673
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1996,6.11565768651969,8.27144287599369,5.002757075007323
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1989,70519.30655921841,74636.69165329417,66170.6451186293
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,16.328348575678753,17.281705923002026,15.32144049186309
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Number,1989,316248.5527274596,328678.26104845747,300649.1787862416
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Rate,1989,73.22557264728039,76.10360165893601,69.61362539903746
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Number,1989,246408.83779293954,257371.52944423654,234476.62521441194
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Rate,1989,57.054579687795446,59.59292924544095,54.29174301557594
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1989,47641.962931706825,67158.58332971475,31144.235832352515
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,9.569932022751615,13.490272811197212,6.25600209301621
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1989,24248.912056363657,34186.80644297526,14511.958124580542
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1989,9.617167982777861,13.558557167125496,5.755472192679385
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Number,1989,166843.2546779137,213103.64250365636,129287.90394617303
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Rate,1989,33.514123001419065,42.80653539578433,25.97030802241526
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Number,1989,265093.90229548793,324278.3905877743,214615.91350879037
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Rate,1989,53.249918107916365,65.13841922971994,43.11030815888093
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Number,1989,283824.16878463636,338699.0320238213,232748.44816235805
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Rate,1989,112.56524426454891,134.32872695509334,92.30850928509349
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Number,1989,196420.39133425104,240603.70437348084,153108.20758951243
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Rate,1989,77.90072784765297,95.42391992102351,60.72302742934578
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1989,34238.154239538606,45292.49094255133,25672.531638682805
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1989,3.1327974028487744,4.144271241979444,2.3490413612700145
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1990,1147673.519920312,1307323.403621636,980628.2781648438
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1990,61.4199889556564,69.96396415723463,52.480236730277696
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1990,2699707.9375125347,3053468.408211566,2294436.6247509597
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1990,144.4801407607898,163.41232297650473,122.79125527043827
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,824314.5884212434,1037742.6817569407,559730.3029738783
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,44.114804461406955,55.536825539679754,29.95505989298147
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1991,1178481.504243247,1344737.07272209,1003818.2436351909
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1991,62.19864873109036,70.97339119940223,52.98015972326881
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1991,2723863.3150189696,3096272.9531948096,2323090.975125349
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1991,143.7617959317575,163.41706942189649,122.60957767425708
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,845868.1182407342,1074907.3791164856,577139.3272875411
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,44.64376722914133,56.73214747231478,30.460627644645754
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Number,1990,2221835.765895369,2294816.3991952906,2111481.178770467
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Rate,1990,259.2599600569588,267.7758712528721,246.3829840494298
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Number,1990,1420276.2026552488,1474343.3389308653,1330186.0582565744
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Rate,1990,165.72815921966267,172.03710599528608,155.2157858044685
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Number,1991,2260769.9428652558,2336353.39599951,2145732.487898139
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Rate,1991,262.72161175213273,271.50508248602625,249.35323445385689
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Number,1991,1438007.7675114633,1493738.8070999675,1347068.0565611005
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Rate,1991,167.10931582622104,173.5857592129184,156.54131110351483
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,287320.6583968002,302639.8508399975,268814.73403814377
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,33.389220651094966,35.16944731330766,31.238667345212164
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,74499.43308241491,78376.82502427495,69838.9187213136
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,16.937610125497038,17.81914371975024,15.878031925146296
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,287475.3701696021,302698.4024360898,269425.4030792237
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,33.54471745011971,35.3210515959358,31.43851598432635
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,515666.3452219655,595825.3993195314,457010.88828488626
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,25.771522670736907,29.77764193580357,22.840091422173064
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,396576.51874056313,408291.41911442863,384695.72575662384
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,45.50156370776562,46.84568334294827,44.13841023469997
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,56506.5350441389,58255.466315284284,54294.348560565784
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,11.350045603865643,11.701340364197724,10.905700229420074
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,19333.68638629815,24502.311589129607,15027.320167303122
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,3.1157133742791454,3.948661336159356,2.4217224532008097
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,75746.62797456067,80115.82708130905,70953.04385182465
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,16.905891476911123,17.881053116641294,15.836011336614483
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1997,18474.848474708753,24961.007400562863,15289.083947924353
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1997,6.147668065416216,8.305994405698488,5.0875769435832385
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Number,1992,296659.59629859356,345637.35869913094,247486.46319232756
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Rate,1992,109.17818168113247,127.20322826118314,91.08123377487695
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Number,1992,196777.26492072013,238806.63949498758,157989.0231692027
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Rate,1992,72.41897531137634,87.88684067109021,58.14392822752459
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Number,1990,315433.7327687253,327621.35606717924,298962.9355563188
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Rate,1990,71.71455358803237,74.48543657659523,67.96988158051195
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Number,1990,245325.32240508488,256891.34559166295,232766.44314852383
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Rate,1990,55.775252144703884,58.40481297934811,52.919963296726934
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Number,1991,312939.365752115,325418.6082454965,295904.06547704467
Deaths,Latin America & Caribbean - WB,Both,All ages,Ischemic heart disease,Rate,1991,69.84494356680085,72.63018595908294,66.04283454323274
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Number,1991,243604.79263280894,255261.68205288687,230874.93809395388
Deaths,Latin America & Caribbean - WB,Both,All ages,Stroke,Rate,1991,54.37015874672131,56.97186013942718,51.528982246784864
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,49432.56731076029,71834.75889531214,32630.539549628953
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,9.38609460877693,13.639749660408844,6.195780393578433
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,37201.38557220957,49569.35387505319,28748.428419029315
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,3.2185094708722124,4.288534753690872,2.4871947029967063
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,48506.873715289126,69408.62966465257,32075.176322585223
Deaths,Sub-Saharan Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,9.470225866494808,13.550974318944183,6.262188040924702
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,25307.975115106394,35826.27997796947,16152.486437412093
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,9.546650550009284,13.514355609284426,6.09302572925694
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,24739.77088992641,34693.88439398207,15370.961522768464
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,9.57175667255448,13.422978770597643,5.946987309370952
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Number,1991,761359.2377318791,922511.7047690756,601450.0116841667
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Rate,1991,67.12710830774701,81.33551161167607,53.028318401039456
Deaths,South Asia - WB,Both,All ages,Stroke,Number,1991,574177.2484042443,715625.7346636615,457946.62994303677
Deaths,South Asia - WB,Both,All ages,Stroke,Rate,1991,50.623748201042,63.09490161528152,40.37599007655257
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,497852.48270618945,646326.1215268505,347351.67655427585
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,43.89438765786428,56.984930912649965,30.625114213361165
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Number,1990,170663.736062404,221696.59006094863,132460.7941623258
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Rate,1990,33.31948657869073,43.28287149635731,25.8609459462466
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Number,1990,269511.4995013643,334581.01685240335,219661.04874468126
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Rate,1990,52.61800191198752,65.32183085703689,42.8854631591641
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,25771.693507473585,36791.2772271088,16647.068898554367
Deaths,Middle East & North Africa - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,9.484630435340325,13.540113987545519,6.126539425461065
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Number,1990,743863.2390887634,906435.6676427197,582428.4158695057
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Rate,1990,66.80802018928436,81.40901338039656,52.30919787606241
Deaths,South Asia - WB,Both,All ages,Stroke,Number,1990,559128.7531376057,700102.6451811519,443579.2865410359
Deaths,South Asia - WB,Both,All ages,Stroke,Rate,1990,50.21660308659128,62.87778343654986,39.838847214824725
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,486605.4464093573,626509.6985800433,337220.413103907
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,43.70312280488005,56.26823640699286,30.286519057566032
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Number,1991,174121.93650223388,229240.03721017065,134418.2247868634
Deaths,Sub-Saharan Africa - WB,Both,All ages,Ischemic heart disease,Rate,1991,33.06170523572347,43.52735037708306,25.522893987314927
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Number,1991,275729.64982297923,342928.7760399322,226912.33459132252
Deaths,Sub-Saharan Africa - WB,Both,All ages,Stroke,Rate,1991,52.354646349109714,65.114197200157,43.08537379787249
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Number,1992,763409.6896200256,922619.3187725444,613880.7599427481
Deaths,South Asia - WB,Both,All ages,Ischemic heart disease,Rate,1992,66.0470377219806,79.82119401749833,53.11041536415051
Deaths,South Asia - WB,Both,All ages,Stroke,Number,1992,573468.3798534364,714514.1400019026,452977.5681895909
Deaths,South Asia - WB,Both,All ages,Stroke,Rate,1992,49.614103975278425,61.81679771589349,39.18973906176122
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,509128.75146690855,669220.3144501875,355191.82632893557
Deaths,South Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,44.04770637665965,57.89816392664212,30.729722547486766
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,175988.44382833544,183439.41914197395,165688.94396659278
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,61.78794456961446,64.40391434384422,58.17188369249882
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,173704.4183882975,181528.53961834637,164113.30992537513
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,61.68372079879451,64.46212398466741,58.27784740727619
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Number,1990,285458.9390115893,337967.6944876801,236764.99595317614
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Rate,1990,110.44336329472894,130.75887198848386,91.6037961679317
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Number,1990,194306.326573483,237772.69986541895,152295.87015214493
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Rate,1990,75.17664113278371,91.99367433975813,58.922898591791295
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Number,1991,289933.03954859247,338250.78704760346,240780.55476664347
Deaths,Middle East & North Africa - WB,Both,All ages,Ischemic heart disease,Rate,1991,109.3682682586593,127.59464348775897,90.82701421744518
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Number,1991,194668.5572143805,238386.72689280185,155185.71523174804
Deaths,Middle East & North Africa - WB,Both,All ages,Stroke,Rate,1991,73.43268990694065,89.92401672023344,58.539009420253386
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,36802.66347235175,49041.52854398325,27905.67682071388
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,3.244797271103867,4.323866888325259,2.4603725777669276
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1990,35490.4453898022,47166.04851627244,26477.032112281224
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1990,3.187476228873928,4.236088243027003,2.377961435594666
Deaths,North America,Both,All ages,Ischemic heart disease,Number,1991,642093.0846178525,677660.9139877636,586791.5973811565
Deaths,North America,Both,All ages,Ischemic heart disease,Rate,1991,225.4330514996738,237.92059341869475,206.0172014945951
Deaths,North America,Both,All ages,Stroke,Number,1991,167058.7419820645,181033.19757931697,146757.73671539687
Deaths,North America,Both,All ages,Stroke,Rate,1991,58.652807337315416,63.559111802828056,51.525308730941916
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Number,1991,101151.31609288997,106514.89707829864,93452.57687019737
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,1991,35.5133085783031,37.3964131584216,32.81035114541818
Deaths,North America,Both,All ages,Ischemic heart disease,Number,1990,646341.3531007764,680342.1164865515,592960.312329718
Deaths,North America,Both,All ages,Ischemic heart disease,Rate,1990,229.52058407783872,241.59450606032829,210.56458258160472
Deaths,North America,Both,All ages,Stroke,Number,1990,167823.15653479655,181518.11823289294,148311.6037503372
Deaths,North America,Both,All ages,Stroke,Rate,1990,59.5952413146112,64.45842327378965,52.66654493788954
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,177883.49743807063,184731.85143109862,167793.22910767014
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,61.75887568162322,64.13653661684523,58.255663543418144
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,57647.102105760154,59535.32580546832,55293.93071675257
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,11.39795214195326,11.771290654669675,10.932684437350956
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,19831.481682006903,24928.883278734174,15284.102099362606
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,3.1061917773344674,3.9045943969376005,2.393938739738997
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,19213.921231526845,25837.868909021134,15953.755984756992
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,6.259644232810335,8.417639749614574,5.1975250360549
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,531825.9371982274,613929.387496599,467519.5851444958
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,26.406487832474973,30.483129473403594,23.213516628393283
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1998,398114.86548869195,409470.1303185391,385729.80836820306
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1998,45.611006116337265,46.911949885344775,44.19208166753428
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Number,1990,97353.19860726004,102622.67463653382,90000.81231915137
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,1990,34.57083923067542,36.442069054081934,31.95995260379194
Deaths,North America,Both,All ages,Ischemic heart disease,Number,1992,634339.4900451483,669594.4353131577,579020.3953590138
Deaths,North America,Both,All ages,Ischemic heart disease,Rate,1992,220.23455952838765,232.4746257139959,201.0284772287617
Deaths,North America,Both,All ages,Stroke,Number,1992,167306.54592245462,181307.24366279246,146942.62411050175
Deaths,North America,Both,All ages,Stroke,Rate,1992,58.086693364818345,62.947556590776365,51.016600108907774
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,104050.43876884127,109778.68778565057,95404.76188653418
Deaths,North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,36.12498182851625,38.113756638982686,33.12331336883365
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1992,1205869.631053042,1382974.9301607474,1037058.5992381186
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1992,62.88189524716376,72.11731886130946,54.07898874235218
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1992,2748675.0825852174,3108650.357971803,2364979.008223652
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1992,143.33381831722266,162.1052733530884,123.32540635175812
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,552249.874176941,628018.4441645183,485391.70788020565
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,27.24773701228869,30.986120967369914,23.948987990222605
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,399943.3622819111,411223.1926561589,387204.52750205266
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,45.74042460491947,47.03046784465665,44.28351903589556
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,59280.156709747265,61323.419724800544,56977.589801266586
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,11.543931801685893,11.941826986311883,11.09554102751055
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,20001.927446065656,24964.33898352967,15446.1051626618
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,3.0474166066699877,3.80347051043381,2.353309075237416
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1999,19841.308909895317,26346.913409117496,16326.13969301936
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1999,6.328986924829707,8.404146683728275,5.207717148062281
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,868671.7771000003,1108111.1204683469,613152.2063060836
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,45.298203292564025,57.784129896909995,31.973748914994093
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Number,1992,2302927.021047778,2379137.327946321,2183656.812836594
Deaths,Europe & Central Asia - WB,Both,All ages,Ischemic heart disease,Rate,1992,266.68561816429155,275.51099240323794,252.8737826546663
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Number,1992,1451320.8710509485,1505861.2577903876,1361801.7670863788
Deaths,Europe & Central Asia - WB,Both,All ages,Stroke,Rate,1992,168.0671597986043,174.38309452844598,157.7005883180008
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,287605.2548155205,303140.92702389776,269595.6356031269
Deaths,Europe & Central Asia - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,33.3055213937604,35.104597225787366,31.21995533427864
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1992,79732.70895850437,84346.81316065983,74389.65872958844
Deaths,Latin America & Caribbean - WB,Both,All ages,Chronic obstructive pulmonary disease,Rate,1992,17.466849238218867,18.477649743070963,16.296360312911244
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1994,1237454.135552605,1396220.9208081258,1065068.879899099
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1994,63.261053366666374,71.37751908959072,54.44838504692065
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1994,2779864.4571672943,3122124.6841283194,2393549.895557602
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1994,142.11205791350628,159.60906395276422,122.36290891785661
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Number,1993,1225141.1349907308,1395441.365282969,1058093.884212792
Deaths,East Asia & Pacific - WB,Both,All ages,Ischemic heart disease,Rate,1993,63.217744189849135,72.00530024082492,54.59804310751041
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Number,1993,2761970.8741168943,3103428.019179029,2385487.8207853264
Deaths,East Asia & Pacific - WB,Both,All ages,Stroke,Rate,1993,142.51873779510052,160.1380551388918,123.09207038709742
Deaths,East Asia & Pacific - WB,Both,All ages,Chronic obstructive pulmonary disease,Number,1993,889870.6402828587,1113204.6479935322,629715.4720662034
